"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Gray, Sonny","543243","93.4","93.3","89.7","85.5","88.6","81.4",,,"84.5",
"Paxton, James","572020","97.5",,"90.3",,"88.8","82.5",,,,
"DeSclafani, Anthony","543101","93.5","93.3",,"87.9","87.5","81.7",,,,
"Morgan, Adam","605388","91.3",,,"83.2","79.9","76.3",,,,
"Bundy, Dylan","605164","94.4","94.3",,,"85.3","76.7",,,,
"Cole, Gerrit","543037","95.9","96",,"88.2","88.8","81.7",,,,
"Chen, Wei-Yin","612672","91.3","90.8",,"84.9","84","75.3",,,,
"Guerra, Junior","448855","93.8","95.1",,"84.1",,"82.5","85.6",,,
"Rodriguez, Eduardo","593958","94","93.8",,"86.2","87.9",,,,,
"Holland, Derek","502706","91.5","92.3",,"80.5","83.7","77",,,,
"Hill, Rich","448179","90.9","89.5",,"80.1","83.4","75",,,"73.3",
"Nola, Aaron","605400","90.9","90.6",,,"82.3","76.8",,,,
"Anderson, Tyler","542881","91.4",,"86.9",,"81.9","76.6",,,,
"Lewis, Colby","407890","87.9","87.6",,"82.7","82.6","76.7",,,,
"Rea, Colin","607067","92.5","92.5","88.1",,,"78.7","85.3",,,
"Miller, Shelby","571946","93.5","93.8","88.8",,"86.5","79.7",,,,
"Snell, Blake","605483","94.2",,,"83.2","85.4","76.4",,,,
"Zimmermann, Jordan","519455","92.4","92.4",,"87.7","87.6","80.6",,,,
"Garza, Matt","490063","92.8","92.8",,"83.4","85.5","75.5",,,,
"Ross, Joe","605452",,"93.4",,"84.3","87.8",,,,,
"Boyd, Matthew","571510","91.8",,,"84.3","79.8","74.2",,,,
"Karns, Nate","501992","93.6",,,,"86.8","82",,,,
"Young, Chris","432934","88.3",,,"82.6","82",,,,,
"Stripling, Ross","548389","91.1","90.2",,"86.9","82.8","78.1",,,,
"Darvish, Yu","506433","94.4","92.9","89.3",,,"73","86.7",,"82.2",
"Devenski, Chris","606965","92.9",,,"82.4","81.5","76.1",,,,
"Cain, Matt","430912","91","90.8",,"85.5","85.1","77.1",,,,
"Verrett, Logan","548337","91.1","89.6",,"83.9","84.3","77.4",,,,
"Taillon, Jameson","592791","95","94.9",,,"87.5","80.6",,,,
"Montgomery, Mike","543557","94.3",,"89.8",,"84.4","77.5",,,,
"Harvey, Matt","518774","95.1","95.5",,"89.4","87.6","82.8",,,,
"Phelps, David","475479","94.3","93.7","92.2","89.6","85","80.3",,,,
"Wilson, Tyler","592869","90.4","89.7",,,"82.1","79.2",,,,
"Hand, Brad","543272","93.5","93.4",,"85.3","87.7","80.8",,,"83.5",
"Ureña, José","570632","96.1","95.2",,"86.4","89.8","84.7",,,,
"Urías, Julio","628711","93.2","93.4",,"85.5","80.5","76.4",,,,
"Jackson, Edwin","429719","92.1","91.8",,"86.6","87.5","78.6",,,,
"Vogelsong, Ryan","285064","90.8","90.2",,"87.6","84.2","76.3",,,,
"Robles, Hansel","570663","95.8","95.4",,"85.4","89.1",,,,,
"Suárez, Albert","544150","92.6","92.6",,"79","83.7","75.5",,,,
"Neris, Héctor","593576","94.8","94.4",,"87.9","88.4",,"87.6",,,
"Delgado, Randall","517414","93.1","92.5",,"82.5","85.8",,,,,
"McCullers Jr., Lance","621121","94.4",,,,"88.4","85.7",,,,
"Ramírez, Erasmo","541640","92","91.6",,"86.4","82.3","78.3",,,,
"Barraclough, Kyle","607457","96.2",,,"82.8","90.2",,,,,
"Mengden, Daniel","596043","92.8","91.3",,"87.5","81.9","75.4",,,,
"Torres, Carlos","448614","92.4","92.3","90.6",,"86.2","81.3",,,,
"Feldman, Scott","444857","90.6","90.9","88.7",,"84.6","76.5",,,,
"Worley, Vance","474699","89.4","89.7","88.7","86","84.2","75.5",,,,
"Givens, Mychal","571710","94.9",,,"85.9","85.9",,,,,
"Wright Jr., Mike","605541","94.2","92.5",,"84.1","81.2","79.6",,,,
"Wood, Blake","502028","96.7","96.7",,"90.3","87.4",,,,,
"Oh, Seunghwan","493200","93.5","89.1",,"86.4","83.4","74.1",,,,
"Brach, Brad","542960","95.2","94.4",,"86.8",,,"86.8",,,
"Tonkin, Michael","543859","94.5","94.7",,"83.4","87.4",,,,,
"Vázquez, Felipe","553878","96.5","95",,"83.2","88.2",,,,,
"Severino, Luis","622663","96.8",,"91.6","88.8","89.2",,,,,
"Lamb, John","543424","89.9",,"85.1",,"74.8","68",,,,
"Blanton, Joe","430599","91.6","91.9",,"86.7","86.6","80.5",,,,
"Hernandez, David","456696","94.7","94.6",,,"87.7","81.5",,,,
"Rusin, Chris","543734","90.4","90","86.8",,"82.5","79.3",,,,
"Betances, Dellin","476454","98.3",,,,,"84.2",,,,"86.9"
"Iglesias, Raisel","628452","94.7","92.3",,"83.6","85.6",,,,,
"Familia, Jeurys","544727","97.4","96.7",,"87.3",,,,,,
"Ramírez, JC","500724","97","98",,"87.8","89.9",,,,,
"Milone, Tommy","543548","88","87","86.6","83.7","81.8","75.1",,,,
"Oberholtzer, Brett","519085","89.6","89.7",,"82.3","80.5","78.9",,,,
"Pressly, Ryan","519151","95.9","94.9",,"88.8",,"83.4",,,,
"Bastardo, Antonio","455374","92.1","92.5",,"83.6","85.6",,,,,
"Maurer, Brandon","543506","96.1","94.5",,"85.7","85.6",,,,,
"Tropeano, Nick","607374","91.3","91.7",,"80.7","82.4",,,,,
"Salas, Fernando","477569","91.6","90.4",,,"86.2","84.1",,,,
"Nicolino, Justin","592593","89.7",,"87",,"83.2","77.5",,,,
"Dull, Ryan","623430","91.4",,,"83.4","83.9",,,,,
"Blair, Aaron","594760","91.5","91.4",,,"84.9","78.6",,,,
"Clemens, Paul","518560","92.5","92.4",,,"84.1","74.7",,,,
"Axford, John","446099","96.3","95.8",,"91.4",,"79.3",,,,
"Barnes, Matt","598264","97.4",,,"89.7","88.8","82.7",,,,
"Norris, Daniel","596057","93.7",,,"87.6","86.4","76.7",,,,
"Soria, Joakim","465657","93.1",,"92.6","81","86.9","71.9",,,,
"Latos, Mat","502009","91","90.7","91.1","86.6","85.8","75.7","81.3",,,
"Reed, Addison","592665","93.1",,"92.4","86.5","86.1",,,,,
"Báez, Pedro","520980","97.4","97.3",,"88.3","87.8",,,,,
"Shipley, Braden","640463","92.2","91.1",,,"85.1","80.3",,,,
"Villanueva, Carlos","453646","88.8","88.5",,"83.1","82.9","75",,,,
"Warren, Adam","476589","93.5","93.2","91.5","87.7","85.1","80.1",,,,
"Dean, Pat","534737","90.1",,,"85.8","85.1","77.1",,,,
"Cahill, Trevor","502239","93.1","92.5",,"86.4","84.2","80",,,,
"Shaw, Bryan","543766",,,"94.1","82.9","83.2",,,,"82",
"Feliz, Michael","593140","95.6","93.3",,"82.9","84.9",,,,,
"Gómez, Jeanmar","491646","89.6","91.9",,"84","84.7","75.7",,,,
"Berríos, José","621244","94","93.8",,,"85.2","81.5",,,,"81.5"
"Kuhl, Chad","641771","92.6","93.5",,"87.2","85.7",,,,,
"Thornburg, Tyler","592804","94.7",,"95.2",,"86.2","79.4",,,,
"Godley, Zack","643327","91.6","91.3","90.2",,"83.5","82.2",,,,
"Rodney, Fernando","407845","95.8","95",,,"83.3",,,,,
"Ohlendorf, Ross","456027","94.6","88.3",,"82.5","86.6","80.3",,,,
"Allen, Cody","592102","94.9",,,,,"84.6",,,,
"Osuna, Roberto","532077","96.4","96.3","90.3","86.5","83.5",,,,,
"Miller, Andrew","453192","95","96.5",,"84.3",,,,,,
"Buchter, Ryan","488748","92.9",,"90.4","86.4",,"80.4",,,,
"Biagini, Joe","607352","94.9","96.5","88.9","89.8","86.5","80.7",,,,
"Chavez, Jesse","445926","93.3","93.4","91.5","84.3","86.4","78.1",,,,
"Wilson, Alex","543935","92.4","92.4","91.3","87.5","88.1","82.1",,,,
"Giles, Ken","571704","97.9","98.8",,"86.6",,,,,,
"Ramos, AJ","573109","92.4","91.6","92.4","80.6","85.8","75.9",,,,
"Hudson, Daniel","543339","96.4","96.8",,"86.4","85.9",,,,,
"Simon, Alfredo","430580","93.1","93.1","89.3",,,"77.2","85.3",,,
"Adleman, Tim","534947","91.4","91.6",,,"85.4","76",,,,
"Caminero, Arquimedes","491708","98.8","98.3",,"92.4",,,"90.7",,,
"Cingrani, Tony","571561","94.7",,,"81.9","86.9",,,,,
"Herrera, Kelvin","516969","97.9","97.4",,"84.2","89.3","82.1",,,,
"Cosart, Jarred","543054","93","92.9","92.3",,"81.7","78",,,,
"Butler, Eddie","572750","93.7","93.4",,"87.6","88.3","80.2",,,,
"Richard, Clayton","453385","92.1","91.2",,"85","84.5","81.4",,,,
"Hendriks, Liam","521230","94.9","94.6",,"88.6","87.9","78.3",,,,
"Cishek, Steve","518553","91.8","92",,"79.1","83.7",,,,,
"Grilli, Jason","276351","93","92.7",,"81.1","84.9",,,,,
"Johnson, Jim","462382","93.7","94",,,"88.5","79.6",,,,
"Clippard, Tyler","461325","91.7",,,,"79.6","75.1","82.3",,,
"Cessa, Luis","570666","95.2",,,"85.8","85.5","81.1",,,,
"McGowan, Dustin","430661","95.5","95.4",,"87.5","88.7",,,,,
"Bowman, Matt","621199","92.7","92.1",,"87.2","81.6",,,,,
"Harris, Will","501789","93.6",,"92.9",,,"82.4",,,,
"Siegrist, Kevin","543779","94","93.3",,,"85.7","74.2",,,,
"Watson, Tony","453265",,"93.8",,"86.3","85.8",,,,,
"Boyer, Blaine","430641","92.5","92.7",,"87.2","88.4","75.1",,,,
"Robertson, David","502085","93.2","92.7","92.3",,"87.9","82.8",,,,
"Smith, Josh A.","595001","91.4","88.7",,"85.3","82.2","78.5",,,,
"Jennings, Dan","543359","91.4","91.3",,"83.7",,,,,,
"Melancon, Mark","453343","92.4",,"91.5",,,"81.7","84.5",,,
"Britton, Zack","502154","96","96.9",,"82.6",,,,,,
"Quackenbush, Kevin","534812","91.1",,,"83.4","84.3","78.9",,,,
"Estévez, Carlos","608032","97.9","98.6","97.4","86.4","89.6",,,,,
"Ziegler, Brad","446899",,"84.5",,,"76.9","74.1",,,,
"Wood, Travis","475243","90.9","90.9","85.7","81.8","80.6","72.2",,,,
"De La Cruz, Joel","503444","92.3","92",,"86.6","85.1",,,,,
"Strickland, Hunter","519326","97.8","96.7",,"84.8","89.6","84.8",,,,
"Duke, Zach","435043","89.7","90.3",,"81.8","85.9","75.9",,,,
"Otero, Dan","519096","90.9","90.8",,"83.8","83.7","78.2",,,,
"Rogers, Taylor","573124","93.3","93.1",,,"88.3","78.3",,,,
"Jones, Nate","518858","96.5","97.5",,"88.9","88.6","81",,,,
"Jansen, Kenley","445276","95.3",,"94","83.6",,,,,,
"Dyson, Sam","473879","96.5","95.8",,"88.5","89.6","84.1",,,,
"Madson, Ryan","425492","94.9","94.6","91.2",,"83.9",,,,,
"Eflin, Zach","621107","93.3","92.3",,"84.1","87.1","75.7",,,,
"Wood, Alex","622072",,"91.2",,,"84.5","82.7",,,,
"Broxton, Jonathan","455009","95.4","93.2",,"88.3",,"78.3",,,,
"Anderson, Cody","594736","94.2",,"91",,"86","82",,,,
"Musgrove, Joe","605397","92.4","90.6",,"82.3","82.9","78.6",,,,
"Wilson, Justin","458677","95.9","95.4","90.6",,,"81.1",,,,
"Treinen, Blake","595014","96.4","96",,"87.3","88.6",,,,,
"Chapman, Aroldis","547973","101.1",,,"88.8","89.6",,,,,
"Greene, Shane","572888","94.9","94.6","89.8",,"86.6","79.2",,,"83.1",
"Ross Jr., Robbie","543726","94","91.9","92.2","88","88.7","79.7",,,,
"Clevinger, Mike","605182","93.9","95.4",,"84.1","87.4","74.9",,,,
"Petit, Yusmeiro","433589","89.2",,"88.1","85.7","82.4","77.3",,,,
"Lyles, Jordan","543475","93.8","93.1",,"89.3","84","78.5",,,,
"Lugo, Seth","607625","93.3","92.5",,"87.1","86.5","78.5",,,,
"LeBlanc, Wade","453281","87.4","87.5","85","81.4","78.4","74.7",,,,
"Neal, Zach","594943","90.7","90.3","86.2","82.5","82.4","74",,,,
"Mariñez, Jhan","501697","95.3","95.3",,"85.8",,,,,,
"Bush, Matt","456713","97.7","98.2",,"91.9","92.4","80.9",,,,
"Barrett, Jake","545332","95.6",,,"87.4",,,"86.2",,,
"Casilla, Santiago","433586","94.3","94.2",,"89.4","87.3","81.1",,,,
"Feliz, Neftalí","491703","96.6","91.7",,"84.8","88",,,,,
"Kimbrel, Craig","518886","98","98.4",,,,"87.2",,,,
"Gant, John","607231","92.4","92.9","88.9",,"81","75.7",,,,
"Diekman, Jake","518617",,"95.8",,"85.5","87.6",,,,,
"Nuño, Vidal","573064","90.4","89",,"84.8","83.7","78.8",,,,
"McAllister, Zach","502083","94.8","95.3","88.8","82.2","88.4","80.9",,,,
"Triggs, Andrew","592811","91.7","91",,"84.1","83.8","77",,,,
"Barnette, Tony","501817","93.3","92.7","88.6","82.8",,"77.9","88.5",,,
"Vincent, Nick","543883","90.3","90.6",,"87.1","84.1",,,,,
"Rodríguez, Francisco","408061","89.9","89.7",,,"84","76.5",,,,
"Thompson, Jake","622097","91.8","91.3",,"83.5","84.1","78",,,,
"Alvarez, Jose","501625","91.5","90.8",,"85.9","80.5","77.6",,,,
"Miranda, Aríel","664641","93.5","92",,"81.2",,,"83.8",,,
"Hughes, Phil","461833","91","91.1","88.2",,"85.8","77.6",,,,
"Guerra, Deolis","500610","90.8",,,,"81.1","78.6",,,,
"Kelley, Shawn","518875","93",,,"83.6","87.3",,,,,
"Grimm, Justin","518748","94.8","94.7",,"84.9",,"83",,,,
"Hughes, Jared","453172","93.7","93.6",,"86.2","88.2",,,,,
"Jenkins, Tyrell","592433","91.8","91",,"80.7","82.8",,,,,
"Coleman, Louis","488786","89.9","87.4",,"82.2",,,,,,
"Krol, Ian","571871","94.4","94.7",,"87.4","86.5","78.8",,,,
"Skaggs, Tyler","572140","93.4","93.5",,,"86.6","76.6",,,,
"Reed, Cody","642003","93.6",,,"88.4","86.5",,,,,
"Howell, J.P.","434442",,"85.9",,,"82.3","78.9",,,,
"Jepsen, Kevin","448178","94.2","94",,,"84.7","82.9",,,,
"Storen, Drew","519322","92.9","92.2",,"81.9","85.3",,,,,
"Hembree, Heath","592390","94.5",,,"88.7","87.6","79.9",,,,
"Rosenthal, Trevor","572096","97.8",,,"85.4","87.7","79",,,,
"Colomé, Alex","517008","95.2","95.3","89.2",,"89.7","83",,,,
"Jeffress, Jeremy","502026","96.1","95.9",,,"90.8","81.1",,,,
"De La Rosa, Rubby","523989","95.3","94.4",,"84.8","87.7","80.3",,,,
"Albers, Matt","458006","92.9","92.6",,"86.9","84.3","80.5",,,,
"Pérez, Williams","554234",,"91.8",,,"79.5","77.3",,,,
"Morin, Mike","573046","91.9","92.4",,"81.8","72.3",,,,,
"Gregerson, Luke","502381","89.6","89.8","89.3","81.7","79.8",,,,,
"Lowe, Mark","450275","92.9","91.9",,"85.2","86.5",,,,,
"McGee, Jake","459429","94.2","94.8",,"90.6",,"76.5",,,,
"May, Trevor","543507","94.5","93.1",,"86.3","86.1","78.3",,,,
"Green, Chad","643338","95.1","94.4","90.7","84.6","86.5",,,,,
"Wang, Chien-Ming","425426","91.7","92.2",,"84.9",,"77.4","80.7",,,
"Wittgren, Nick","621295","92.8",,,"81.7","85.9",,,,,
"Tazawa, Junichi","547749","93.4","92.3",,"80.7",,"76.1",,,,
"Harrell, Lucas","449173","92.2","92.2",,"87.3","84.6","81.8",,,,
"Detwiler, Ross","446321","92.9","91.8",,"78.3","85.8",,,,,
"Benoit, Joaquín","276542","94.5","95.3",,"87.2","84.5",,,,,
"Díaz, Edwin","621242","97","98.3",,"87.3","91",,,,,
"Kintzler, Brandon","445213","93.1","93.3",,"86","87.8",,,,,
"Ryan, Kyle","594986","90.1","89.4","85.4","85.3","83.3","78.3",,,,
"Schugel, A.J.","519263","92.3","92.9",,,"83.1","78.8",,,,
"Flynn, Brian","543169","93.2","93",,"86","84.4","76.1",,,,
"Rzepczynski, Marc","519240","92.2","91.8",,"83.7","86.2",,,,,
"Wilhelmsen, Tom","452666","95.3","95.9",,"86.7","88.2","77.1",,,,
"Romero, Enny","544836","96.8",,"90","85","94.4",,,,,
"Lincecum, Tim","453311","88.2","88.3",,"81.6","81.8","73.8",,,,
"Blazek, Michael","518468","94","92.7",,"83.9","86.7","77.3",,,,
"Smith, Joe","501925","89.3","88.8",,"80.5","79.1",,,,,
"López, Reynaldo","625643","96.5",,,,"86.4","78.5",,,,
"Yates, Kirby","489446","93.8",,,"85","84.6","78.3",,,,
"Law, Derek","571882","93.5",,,"84.9","83.5","77.6",,,,
"Bailey, Andrew","457732","92.7",,"85.8",,,"78.2",,,,
"Sampson, Keyvius","572102","93.7",,,"86.9","85.5","76.9",,,,
"Claudio, Alex","592222",,"86",,"80.1","67.8","74.5",,,,
"Kontos, George","502004","91.7","91.4","88","84.6","85.7","78.4",,,,
"Rondón, Héctor","444468","96.6","96.8",,"86.3","90.7",,,,,
"Reyes, Alex","621052","97.7","96.9",,"83.7","88.5","78.2",,,,
"Ramos, Cesár","459987","89.1",,,"82.9","83.4","68.8",,,,
"Sipp, Tony","448609","91.4","91.2",,"80.8","77.9",,,,,
"Abad, Fernando","472551","91.7","91.7","82.6",,"73.8","76.9",,,,
"Uehara, Koji","493157","87.3","87.1",,"82.6","83.7",,"79.1",,,
"Diaz, Jumbo","471822","96.6","96.3",,"86.3","89.8",,,,,
"Miller, Justin","502522","93.7","95.4",,"86","88.2",,,,,
"Hatcher, Chris","501822","96.4","96.8","92.5","86.1",,,"87.4",,,
"Lorenzen, Michael","547179","96.4","96.6",,"91.4","88.7","80.7",,,,
"Cervenka, Hunter","543017","93.3",,,"88.8",,"79.4",,,,
"Kelly, Joe","523260","97.4","96",,"87.7","85.9","82.6",,,,
"Manship, Jeff","453249","91.4","91.5",,,"86.6","83.6",,,,
"Surkamp, Eric","474668","88.5","89.3",,,"81.5","77.8",,,,
"Burgos, Enrique","542609","96.4","99.2",,"89.1",,,"85.2",,,
"Gearrin, Cory","518715","91.9","92.1",,"84.3","84.5",,,,,
"Germen, Gonzalez","542674","94.2","94.4",,"87.3","86.3",,,,,
"Strop, Pedro","467008","95.5","95.8",,"83.8","88.6",,,,,
"Logan, Boone","457429","93.7","93.6",,"83.9","87",,,,,
"Coulombe, Danny","543056","90.3","91.7",,"84.4","85.2","80.7",,,,
